instancia,n,alpha,pop,crossover,mutation,max_gen,patience,seed,gen_alcanzado,evaluaciones,fitness,costo,penalizacion,nodos_construidos,nodos_total,factible,wall_s,nodos_ids
evcsReal_N100_A0.05_S72.txt,100,0.05,200,0.9,0.010000,4000,200,1,747,149400,3.48934e+07,3.48934e+07,0,70,100,si,12.55,5;7;8;9;10;11;16;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;50;51;52;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;84;85;86;87;88;89;90;91;92;96;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,20,0.9,0.010000,4000,200,3,529,10580,1.21683e+07,1.21683e+07,0,49,100,si,0.96,3;18;19;20;21;22;23;27;28;29;31;32;33;34;35;36;37;38;39;40;49;50;52;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;91;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,20,0.9,0.010000,4000,200,5,847,16940,8.86662e+06,8.86662e+06,0,46,100,si,1.57,9;10;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;59;60;61;62;63;64;65;67;69;70;71;72;73;74;75;76;77;78;79;80;81;87;98
evcsReal_N100_A0.10_S72.txt,100,0.10,20,0.9,0.010000,4000,200,4,1263,25260,9.63713e+06,9.63713e+06,0,47,100,si,1.81,2;8;11;17;18;19;20;21;22;23;24;27;29;30;31;32;33;34;35;36;37;38;39;40;59;60;61;62;63;64;65;68;69;71;72;73;74;75;76;77;78;79;80;81;87;91;98
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,1,463,23150,1.37159e+07,1.37159e+07,0,50,100,si,2.16,8;10;17;19;20;21;23;24;27;28;29;31;32;33;34;35;36;37;38;39;40;45;48;51;52;58;59;60;61;62;63;64;65;67;69;70;71;72;73;74;75;76;77;78;79;80;81;86;88;97
evcsReal_N100_A0.05_S72.txt,100,0.05,200,0.9,0.010000,4000,200,5,505,101000,4.72206e+07,4.72206e+07,0,78,100,si,9.31,2;4;5;7;8;9;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;47;48;49;50;51;52;53;55;56;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;86;87;88;89;90;91;92;94;95;96;97;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,2,652,32600,1.30885e+07,1.30885e+07,0,48,100,si,2.68,7;8;17;19;20;21;22;23;24;27;28;29;31;32;33;34;35;36;37;38;39;40;45;58;59;60;61;62;63;64;65;69;71;72;73;74;75;76;77;78;79;80;81;83;87;90;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,3,783,39150,1.57196e+07,1.57196e+07,0,49,100,si,3.96,4;7;9;10;11;18;19;20;21;23;24;26;28;30;31;32;33;34;35;36;37;38;39;40;48;49;51;52;59;60;61;62;63;64;67;69;71;72;73;74;75;76;77;78;79;80;81;87;99
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,4,556,27800,1.56616e+07,1.56616e+07,0,50,100,si,2.97,9;17;19;20;21;23;26;28;29;30;31;32;33;34;35;36;37;38;39;40;45;48;49;51;53;59;60;61;63;64;65;67;68;69;70;71;72;73;74;76;77;78;79;80;81;90;91;97;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,50,0.9,0.010000,4000,200,5,535,26750,1.27414e+07,1.27414e+07,0,48,100,si,2.17,2;7;9;13;17;18;19;20;22;23;24;26;27;30;31;32;33;34;35;36;37;38;39;40;51;58;59;60;61;62;63;64;65;68;69;70;71;72;73;74;76;77;78;79;80;81;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,1,598,59800,1.61621e+07,1.61621e+07,0,48,100,si,5.76,2;3;8;17;19;20;21;23;24;28;30;31;32;33;34;35;36;37;38;39;40;55;59;60;61;62;63;64;65;67;68;69;71;72;73;74;76;77;78;79;80;81;85;90;91;95;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,3,554,55400,1.60461e+07,1.60461e+07,0,50,100,si,4.42,0;7;11;19;20;21;22;23;26;27;28;29;30;31;32;33;35;36;37;38;39;40;49;52;60;61;62;63;64;65;69;70;71;72;73;74;76;77;78;79;80;81;86;87;88;90;91;92;97;98
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,4,463,46300,2.27333e+07,2.27333e+07,0,54,100,si,3.78,7;11;18;19;20;22;23;29;30;31;32;33;34;35;36;37;38;39;40;41;44;45;48;49;51;52;53;58;60;61;62;63;64;67;68;69;71;72;73;74;75;76;77;78;79;80;81;82;88;90;91;97;98;99
evcsReal_N100_A0.05_S72.txt,100,0.05,200,0.9,0.010000,4000,200,4,821,164200,4.51968e+07,4.51968e+07,0,73,100,si,16.48,4;7;8;9;11;12;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;42;46;47;49;51;52;53;57;58;59;60;61;62;63;64;65;66;67;68;69;71;72;73;74;75;76;77;78;79;80;81;87;89;90;91;92;93;94;96;97;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,2,694,69400,1.78922e+07,1.78922e+07,0,50,100,si,6.22,2;9;10;11;13;17;19;20;21;23;26;27;29;30;31;32;33;34;35;36;37;38;39;40;45;49;50;51;52;58;59;60;61;62;63;64;69;71;72;73;74;76;77;78;79;80;81;96;97;99
evcsReal_N100_A0.10_S72.txt,100,0.10,100,0.9,0.010000,4000,200,5,574,57400,1.49981e+07,1.49981e+07,0,49,100,si,5.20,7;10;11;17;19;20;21;22;23;24;28;29;30;31;32;33;34;35;36;37;38;39;40;42;45;52;59;60;61;62;63;64;68;69;71;72;73;74;76;77;78;79;80;81;89;90;91;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,4,470,94000,2.12973e+07,2.12973e+07,0,50,100,si,7.36,8;13;17;19;20;22;23;24;30;31;32;33;34;35;36;37;38;39;40;50;53;59;60;61;62;63;64;67;68;69;70;71;72;73;74;76;77;78;79;80;81;84;86;89;90;91;92;97;98;99
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,2,581,116200,2.15397e+07,2.15397e+07,0,50,100,si,9.12,3;8;16;18;19;20;21;22;23;24;28;30;31;32;33;34;35;36;37;38;39;40;45;48;50;55;58;59;60;61;62;63;64;68;69;71;72;73;74;76;77;78;79;80;81;87;90;92;94;98
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,3,528,105600,1.7646e+07,1.7646e+07,0,49,100,si,9.87,9;13;14;17;19;20;21;22;23;24;26;30;31;32;33;34;35;36;37;38;39;40;47;49;51;52;60;61;63;64;65;67;69;70;71;72;73;74;76;77;78;79;80;81;87;88;97;98;99
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,1,4000,40000,1.1183e+13,7.26662e+06,1.1183e+13,44,100,no,2.36,2;9;10;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;61;62;63;64;65;67;68;69;70;71;72;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,2,4000,40000,1.1183e+13,7.99318e+06,1.1183e+13,45,100,no,2.78,2;8;11;17;20;21;22;23;24;26;27;28;29;30;31;33;34;35;36;37;38;39;40;49;61;62;63;64;65;68;69;70;71;72;73;74;75;76;77;78;79;80;81;91;97
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,3,4000,40000,1.1183e+13,7.41383e+06,1.1183e+13,45,100,no,2.03,2;10;11;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;52;60;61;62;63;64;65;67;68;69;70;71;72;73;75;76;77;78;79;80;81
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,4,4000,40000,1.1183e+13,7.03442e+06,1.1183e+13,45,100,no,2.58,2;8;10;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.15_S72.txt,100,0.15,10,0.9,0.010000,4000,200,5,4000,40000,1.1183e+13,7.20738e+06,1.1183e+13,45,100,no,2.52,2;10;11;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;60;61;62;63;64;65;67;68;69;70;71;72;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,1,900,180000,1.8508e+07,1.8508e+07,0,49,100,si,15.70,2;11;14;16;17;19;20;22;23;24;25;27;28;30;31;32;33;34;35;36;37;38;39;40;45;52;58;60;61;62;63;64;67;69;70;71;72;73;74;76;77;78;79;80;81;91;92;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,20,0.9,0.010000,4000,200,1,4000,80000,1.1183e+13,8.66096e+06,1.1183e+13,46,100,no,4.05,2;7;17;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;36;37;38;39;40;51;52;60;61;62;63;64;65;68;69;70;71;72;73;74;75;76;77;78;79;80;81;91
evcsReal_N100_A0.10_S72.txt,100,0.10,200,0.9,0.010000,4000,200,5,615,123000,1.92659e+07,1.92659e+07,0,52,100,si,12.03,8;9;11;17;18;19;20;22;23;28;29;30;31;32;33;34;35;36;37;38;39;40;48;51;52;56;58;60;61;62;63;64;65;66;68;69;70;71;72;73;74;76;77;78;79;80;81;91;95;96;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,20,0.9,0.010000,4000,200,3,4000,80000,1.1183e+13,7.65895e+06,1.1183e+13,44,100,no,3.85,2;10;11;17;19;20;21;22;23;24;26;27;28;29;30;31;32;34;35;36;37;38;39;40;60;61;62;63;64;65;67;68;69;70;71;72;75;76;77;78;79;80;81;91
evcsReal_N100_A0.15_S72.txt,100,0.15,20,0.9,0.010000,4000,200,2,4000,80000,1.1183e+13,8.25109e+06,1.1183e+13,44,100,no,5.10,2;8;9;17;19;20;21;22;23;24;26;27;28;29;30;31;33;34;36;37;38;39;40;60;61;62;63;64;65;67;68;69;70;71;72;75;76;77;78;79;80;81;91;98
evcsReal_N100_A0.15_S72.txt,100,0.15,20,0.9,0.010000,4000,200,4,4000,80000,1.1183e+13,8.55653e+06,1.1183e+13,47,100,no,4.58,8;10;17;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;51;58;60;61;62;63;64;65;67;68;69;70;72;73;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.15_S72.txt,100,0.15,20,0.9,0.010000,4000,200,5,4000,80000,1.1183e+13,7.61495e+06,1.1183e+13,45,100,no,3.85,2;10;11;17;19;20;21;22;23;24;26;27;28;29;30;31;33;34;35;36;37;38;39;40;58;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81
evcsReal_N100_A0.05_S72.txt,100,0.05,200,0.9,0.010000,4000,200,3,1828,365600,2.70329e+07,2.70329e+07,0,66,100,si,38.24,7;8;9;11;16;17;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;51;52;57;58;59;60;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;87;88;89;90;91;92;94;96;97;98;99
evcsReal_N100_A0.15_S72.txt,100,0.15,50,0.9,0.010000,4000,200,5,4000,200000,1.1183e+13,1.23311e+07,1.1183e+13,45,100,no,8.89,1;2;7;17;20;21;22;23;24;26;27;28;29;30;32;33;35;36;37;38;39;40;42;49;50;61;62;63;64;65;68;69;70;71;72;74;75;76;77;78;79;80;81;88;97
evcsReal_N100_A0.15_S72.txt,100,0.15,50,0.9,0.010000,4000,200,4,4000,200000,1.1183e+13,1.04093e+07,1.1183e+13,46,100,no,9.74,2;9;17;19;20;21;22;23;24;26;27;28;29;30;31;32;35;36;37;38;39;40;45;52;58;60;61;62;63;64;65;67;69;70;71;72;75;76;77;78;79;80;81;87;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,50,0.9,0.010000,4000,200,1,4000,200000,1.1183e+13,1.46687e+07,1.1183e+13,50,100,no,14.83,2;8;9;10;11;16;17;19;20;22;23;26;27;28;29;30;31;32;33;34;35;36;37;38;40;48;58;60;61;62;63;64;68;69;71;72;73;74;75;76;77;78;79;81;88;89;90;91;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,50,0.9,0.010000,4000,200,2,4000,200000,1.1183e+13,1.41926e+07,1.1183e+13,50,100,no,14.11,2;7;8;9;10;17;19;21;22;23;24;27;28;29;31;32;33;35;36;37;38;39;40;45;49;58;59;60;63;64;65;67;68;69;71;72;73;74;75;76;77;78;79;80;81;87;88;89;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,50,0.9,0.010000,4000,200,3,4000,200000,1.1183e+13,1.33886e+07,1.1183e+13,46,100,no,14.66,9;10;14;17;19;20;21;22;23;24;27;28;30;31;32;33;34;36;37;38;39;40;49;52;60;61;62;64;65;67;68;69;71;72;75;76;77;78;79;80;81;89;91;97;98;99
evcsReal_N100_A0.15_S72.txt,100,0.15,100,0.9,0.010000,4000,200,1,4000,400000,1.1183e+13,1.49567e+07,1.1183e+13,46,100,no,28.16,0;2;6;7;9;10;20;21;22;23;24;26;27;29;30;31;32;33;34;35;36;37;38;39;40;60;61;64;65;67;69;71;72;73;74;75;76;77;78;79;80;81;84;89;90;98
evcsReal_N100_A0.15_S72.txt,100,0.15,100,0.9,0.010000,4000,200,4,4000,400000,1.1183e+13,1.41094e+07,1.1183e+13,46,100,no,21.69,2;8;9;10;17;20;22;23;24;26;27;29;30;31;32;33;34;35;36;37;38;39;40;49;54;60;61;63;64;65;67;69;70;71;72;73;75;76;77;78;79;80;81;91;93;99
evcsReal_N100_A0.15_S72.txt,100,0.15,100,0.9,0.010000,4000,200,5,4000,400000,1.1183e+13,1.60253e+07,1.1183e+13,45,100,no,23.87,8;9;10;12;17;19;20;21;22;23;24;26;27;28;30;31;34;35;36;37;39;40;45;60;61;62;63;64;65;67;68;69;72;75;76;77;78;79;81;86;87;89;91;98;99
evcsReal_N100_A0.15_S72.txt,100,0.15,100,0.9,0.010000,4000,200,2,4000,400000,1.1183e+13,1.64013e+07,1.1183e+13,46,100,no,27.13,0;1;2;7;9;10;11;17;19;20;21;22;23;24;28;29;31;32;34;36;37;40;58;60;61;62;63;64;65;66;68;69;70;71;72;76;77;78;79;80;81;87;88;91;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,100,0.9,0.010000,4000,200,3,4000,400000,1.1183e+13,1.71595e+07,1.1183e+13,47,100,no,26.53,2;3;7;9;10;11;17;18;19;20;21;22;23;24;26;27;29;31;34;36;37;38;39;40;45;50;60;61;62;64;65;66;67;68;69;70;72;74;76;77;78;79;81;90;91;94;97
evcsReal_N100_A0.20_S72.txt,100,0.20,10,0.9,0.010000,4000,200,1,4000,40000,4.2644e+13,7.43134e+06,4.2644e+13,43,100,no,1.66,2;9;11;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;37;38;39;40;61;62;63;64;65;67;68;69;70;71;73;74;75;76;77;78;79;80;81;91
evcsReal_N100_A0.20_S72.txt,100,0.20,10,0.9,0.010000,4000,200,2,4000,40000,4.2644e+13,7.09964e+06,4.2644e+13,44,100,no,2.70,2;10;11;17;20;21;22;23;24;26;27;28;29;30;31;33;34;35;36;37;38;39;40;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;91
evcsReal_N100_A0.20_S72.txt,100,0.20,10,0.9,0.010000,4000,200,3,4000,40000,4.2644e+13,7.03134e+06,4.2644e+13,45,100,no,2.66,2;8;11;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.20_S72.txt,100,0.20,10,0.9,0.010000,4000,200,4,4000,40000,4.2644e+13,7.25142e+06,4.2644e+13,44,100,no,2.56,2;9;10;17;20;21;22;23;24;26;27;28;29;30;31;32;34;35;36;37;38;39;40;61;62;63;64;65;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;98
evcsReal_N100_A0.20_S72.txt,100,0.20,10,0.9,0.010000,4000,200,5,4000,40000,4.2644e+13,7.65589e+06,4.2644e+13,44,100,no,1.66,2;9;17;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;49;61;62;63;64;65;67;68;69;70;71;73;75;76;77;78;79;80;81;98
evcsReal_N100_A0.20_S72.txt,100,0.20,20,0.9,0.010000,4000,200,1,4000,80000,4.2644e+13,8.34243e+06,4.2644e+13,44,100,no,3.54,2;9;11;17;20;21;22;23;24;26;28;29;30;31;33;34;35;36;37;38;39;40;49;51;61;62;63;64;65;67;68;69;70;71;73;75;76;77;78;79;80;81;91;98
evcsReal_N100_A0.20_S72.txt,100,0.20,20,0.9,0.010000,4000,200,2,4000,80000,4.2644e+13,7.95384e+06,4.2644e+13,45,100,no,4.70,2;8;18;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;52;61;62;63;64;65;67;68;69;70;71;72;75;76;77;78;79;80;81;91;98
evcsReal_N100_A0.20_S72.txt,100,0.20,20,0.9,0.010000,4000,200,3,4000,80000,4.2644e+13,8.97278e+06,4.2644e+13,46,100,no,5.33,2;17;19;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;50;52;58;59;60;61;62;63;64;65;67;68;69;71;72;73;74;75;77;78;79;80;81
evcsReal_N100_A0.20_S72.txt,100,0.20,20,0.9,0.010000,4000,200,4,4000,80000,4.2644e+13,9.04058e+06,4.2644e+13,44,100,no,5.37,2;8;9;10;11;20;21;22;23;24;26;27;28;29;30;31;32;33;34;37;38;39;40;61;62;63;64;65;67;68;69;70;71;73;74;77;78;79;80;81;89;91;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,200,0.9,0.010000,4000,200,2,4000,800000,1.1183e+13,1.80867e+07,1.1183e+13,47,100,no,41.64,1;2;3;7;8;9;16;17;19;20;21;23;24;26;27;28;29;30;31;32;35;36;37;39;40;41;51;60;61;62;63;64;65;67;69;71;72;73;74;76;77;78;79;80;81;82;88
evcsReal_N100_A0.20_S72.txt,100,0.20,20,0.9,0.010000,4000,200,5,4000,80000,4.2644e+13,9.32925e+06,4.2644e+13,45,100,no,5.39,2;9;10;11;17;20;21;22;23;24;26;28;29;30;31;32;34;36;37;38;39;40;52;60;61;62;63;64;65;67;68;69;70;71;74;75;76;77;78;79;80;81;87;91;97
evcsReal_N100_A0.15_S72.txt,100,0.15,200,0.9,0.010000,4000,200,1,4000,800000,1.1183e+13,1.74184e+07,1.1183e+13,47,100,no,58.44,0;2;6;7;9;16;19;20;21;22;23;24;28;29;30;31;32;33;36;37;38;39;40;48;49;50;59;60;61;62;64;65;67;68;69;70;72;73;74;75;76;77;78;79;81;90;91
evcsReal_N100_A0.20_S72.txt,100,0.20,50,0.9,0.010000,4000,200,1,4000,200000,4.2644e+13,1.22938e+07,4.2644e+13,45,100,no,8.56,2;7;10;17;19;20;21;22;23;24;26;27;28;29;30;31;35;37;38;39;40;61;62;63;64;65;67;69;70;71;74;75;76;77;78;79;80;81;82;86;88;89;91;97;98
evcsReal_N100_A0.15_S72.txt,100,0.15,200,0.9,0.010000,4000,200,4,4000,800000,1.1183e+13,2.02178e+07,1.1183e+13,48,100,no,46.95,8;15;17;18;19;20;21;22;23;24;26;29;32;33;35;36;37;38;39;40;44;47;48;58;59;61;62;63;64;65;67;69;70;71;72;73;74;75;76;77;78;79;80;81;86;87;90;99
evcsReal_N100_A0.20_S72.txt,100,0.20,50,0.9,0.010000,4000,200,2,4000,200000,4.2644e+13,1.0561e+07,4.2644e+13,44,100,no,13.47,2;10;11;17;20;21;22;23;24;26;27;28;29;30;31;33;34;36;37;38;39;48;59;61;62;63;64;65;67;68;69;70;71;74;75;76;77;78;79;80;81;83;89;91
evcsReal_N100_A0.20_S72.txt,100,0.20,50,0.9,0.010000,4000,200,3,4000,200000,4.2644e+13,1.14249e+07,4.2644e+13,45,100,no,13.37,7;9;11;17;20;21;22;23;24;26;27;28;29;30;31;32;33;34;37;38;39;40;49;59;61;62;63;64;65;67;68;69;71;72;74;75;76;77;78;79;80;81;90;95;97
evcsReal_N100_A0.15_S72.txt,100,0.15,200,0.9,0.010000,4000,200,3,4000,800000,1.1183e+13,2.26825e+07,1.1183e+13,47,100,no,53.13,2;3;7;8;11;17;19;20;21;23;24;26;28;29;31;34;35;36;37;38;40;50;51;52;54;55;60;61;63;64;65;66;67;69;70;71;72;76;77;78;79;80;81;83;88;92;93
evcsReal_N100_A0.20_S72.txt,100,0.20,50,0.9,0.010000,4000,200,4,4000,200000,4.2644e+13,1.24676e+07,4.2644e+13,48,100,no,7.35,2;7;9;11;17;18;19;20;21;22;23;24;26;27;28;29;30;31;33;34;36;37;38;39;40;48;51;52;60;61;63;64;65;67;68;69;71;73;74;75;78;80;81;89;90;91;97;98
evcsReal_N100_A0.20_S72.txt,100,0.20,50,0.9,0.010000,4000,200,5,4000,200000,4.2644e+13,1.15589e+07,4.2644e+13,44,100,no,9.10,2;6;7;9;18;20;21;22;23;24;26;27;28;30;31;32;33;34;35;37;38;39;40;50;59;61;62;63;64;65;68;69;70;71;74;75;76;77;78;79;80;81;91;97
evcsReal_N100_A0.15_S72.txt,100,0.15,200,0.9,0.010000,4000,200,5,4000,800000,1.1183e+13,1.66014e+07,1.1183e+13,48,100,no,58.14,1;2;4;7;11;19;20;21;22;23;26;27;28;31;32;33;34;35;36;37;38;39;40;51;60;61;62;64;65;67;68;69;70;72;73;76;77;78;79;80;81;87;88;90;91;96;98;99
evcsReal_N100_A0.20_S72.txt,100,0.20,100,0.9,0.010000,4000,200,2,4000,400000,4.2644e+13,1.40333e+07,4.2644e+13,43,100,no,17.82,0;2;7;9;14;17;18;20;21;22;23;24;26;28;29;30;31;33;34;36;37;38;39;40;49;60;61;62;63;64;65;69;70;71;73;74;75;77;78;79;81;86;91
evcsReal_N100_A0.20_S72.txt,100,0.20,100,0.9,0.010000,4000,200,1,4000,400000,4.2644e+13,1.5665e+07,4.2644e+13,46,100,no,19.16,2;7;8;10;20;21;22;23;24;26;29;30;31;32;33;34;35;36;37;38;40;49;51;60;61;62;63;64;65;68;69;70;72;74;75;76;77;78;79;80;81;83;89;93;94;99
evcsReal_N100_A0.20_S72.txt,100,0.20,100,0.9,0.010000,4000,200,3,4000,400000,4.2644e+13,1.24766e+07,4.2644e+13,47,100,no,19.13,1;2;8;9;10;17;18;19;20;21;22;23;24;26;27;28;29;30;32;33;35;36;37;38;39;40;50;51;52;59;61;62;64;65;67;68;69;71;72;74;75;76;77;78;80;81;97
evcsReal_N100_A0.20_S72.txt,100,0.20,100,0.9,0.010000,4000,200,4,4000,400000,4.2644e+13,1.61231e+07,4.2644e+13,46,100,no,24.74,2;7;9;11;14;19;20;21;22;23;24;26;27;28;29;30;31;32;33;35;37;39;40;45;49;58;60;61;62;63;64;65;67;69;70;71;74;77;78;79;81;86;90;91;97;99
evcsReal_N100_A0.20_S72.txt,100,0.20,100,0.9,0.010000,4000,200,5,4000,400000,4.2644e+13,1.16538e+07,4.2644e+13,44,100,no,26.32,2;7;13;20;21;22;23;24;26;27;28;29;30;31;32;33;34;35;37;38;39;40;44;58;59;61;62;63;64;65;67;69;70;71;72;73;74;75;76;77;78;79;80;81
evcsReal_N100_A0.20_S72.txt,100,0.20,200,0.9,0.010000,4000,200,1,4000,800000,4.2644e+13,1.51873e+07,4.2644e+13,45,100,no,40.41,2;4;6;8;10;11;17;20;21;22;23;24;26;28;29;30;31;32;33;34;35;37;38;40;48;49;55;62;63;64;65;67;68;69;71;72;75;76;77;78;79;80;81;89;97
evcsReal_N100_A0.20_S72.txt,100,0.20,200,0.9,0.010000,4000,200,2,4000,800000,4.2644e+13,1.53658e+07,4.2644e+13,45,100,no,40.87,1;2;4;8;9;10;11;19;21;22;23;24;27;28;31;32;33;34;36;37;38;39;40;51;58;60;61;62;63;64;65;68;69;70;71;73;75;76;77;78;79;81;86;87;89
evcsReal_N100_A0.20_S72.txt,100,0.20,200,0.9,0.010000,4000,200,3,4000,800000,4.2644e+13,1.84255e+07,4.2644e+13,48,100,no,40.04,2;3;7;8;10;14;17;20;21;23;24;26;27;28;29;30;31;32;33;34;37;38;39;42;51;52;59;60;61;64;65;67;69;70;72;73;74;75;76;77;78;80;81;82;86;89;97;98
evcsReal_N100_A0.20_S72.txt,100,0.20,200,0.9,0.010000,4000,200,5,4000,800000,4.2644e+13,1.57959e+07,4.2644e+13,45,100,no,36.64,3;8;9;20;22;23;24;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;45;49;51;61;62;63;64;65;66;67;68;69;70;73;74;75;76;77;78;79;80;81;84
evcsReal_N100_A0.20_S72.txt,100,0.20,200,0.9,0.010000,4000,200,4,4000,800000,4.2644e+13,1.69607e+07,4.2644e+13,47,100,no,43.60,2;9;18;20;22;23;24;26;27;29;30;31;32;33;34;35;36;37;38;39;47;49;50;51;52;55;60;61;62;63;64;65;67;68;69;71;73;75;77;78;79;80;81;82;83;97;98
